# Time-averaged data for fix thermoAveOut
# TimeStep c_thermo_pe c_thermo_temp c_thermo_press
7700 -13239.1 298.136 -1.09137
7800 -13241.6 293.627 43.745
7900 -13194.3 301.128 -82.0956
8000 -13199 303.082 -13.2048
8100 -13261.4 292.743 32.9278
8200 -13257.1 293.908 47.535
8300 -13228.7 305.995 30.7601
8400 -13248.1 296.007 13.1353
8500 -13246.3 292.25 -58.6266
8600 -13216.3 304.386 7.65071
8700 -13230.4 296.867 -37.1185
8800 -13251.8 297.053 6.06224
8900 -13235.9 297.921 21.1627
9000 -13247.2 300.115 25.7196
9100 -13257.2 292.702 23.0492
9200 -13229.1 302.695 -67.0529
9300 -13224.7 299.08 23.2779
9400 -13243.6 293.983 17.5935
9500 -13223.1 298.304 -0.262803
9600 -13213 301.189 25.8295
9700 -13235.7 299.274 20.8504
9800 -13256.9 290.776 -33.0151
9900 -13241.6 301.998 -30.1161
10000 -13224.5 299.385 -18.4608
10100 -13248.9 295.12 24.6766
10200 -13260.6 301.888 25.0814
10300 -13256.7 293.062 22.8666
10400 -13265.4 301.365 19.6038
10500 -13263.8 296.711 -0.331291
10600 -13267.9 300.721 -29.6557
10700 -13267.2 292.372 6.43281
10800 -13240.8 298.939 34.5729
10900 -13200.6 301.693 -48.9003
11000 -13214 296.358 -58.0002
11100 -13229 299.869 27.4344
11200 -13227.5 297.15 41.7982
11300 -13237.2 296.448 -11.0143
11400 -13232.4 298.603 -24.4203
11500 -13238.6 300.804 35.1759
11600 -13256.7 296.22 -8.69414
11700 -13258 295.93 -15.807
11800 -13256.5 301.267 46.0583
11900 -13254.8 295.362 -30.3932
12000 -13243.5 298.418 40.5124
12100 -13248.3 300.808 0.966391
12200 -13249 292.312 -9.34253
12300 -13225 303.862 18.3059
12400 -13234.9 295.191 -38.9749
12500 -13227.7 295.058 58.5673
12600 -13207.2 304.741 -11.4634
12700 -13240.9 296.066 1.39798
12800 -13261.8 292.3 -20.1306
12900 -13233.6 301.767 -2.19195
13000 -13224.7 301.217 64.7853
13100 -13249.7 293.085 -6.87817
13200 -13243.9 301.006 -4.20426
13300 -13236.7 299.052 -56.5171
13400 -13246.6 295.828 -15.0649
13500 -13221.7 296.051 30.7601
13600 -13210.9 302.721 2.88032
13700 -13241.3 294.409 -10.6853
13800 -13246.7 297.503 -4.45472
13900 -13229.8 300.189 14.8169
14000 -13242 300.721 19.3943
14100 -13259.2 293.086 50.3394
14200 -13256.4 299.637 16.164
14300 -13242 297.267 -57.8235
14400 -13243.8 297.731 -13.7553
14500 -13258.8 304.484 14.4647
14600 -13289.3 290.639 15.3619
14700 -13252.9 293.966 62.38
14800 -13215.4 310.935 -16.5365
14900 -13268.1 291.007 -31.9848
15000 -13254.7 291.086 -22.0014
15100 -13202.8 310.989 55.1554
15200 -13244.8 293.069 -22.4088
15300 -13277.7 291.577 -53.0929
15400 -13243.8 303.509 7.99384
15500 -13229.1 298.934 34.3721
15600 -13239.5 295.723 15.9923
15700 -13242.5 299.415 0.106939
15800 -13238.8 299.303 35.0319
15900 -13258.9 296.134 10.4935
16000 -13269.1 296.138 -14.1262
16100 -13261.4 300.175 -28.6788
16200 -13254.1 297.931 24.6116
16300 -13259.2 299.027 -19.5236
16400 -13252.9 293.922 59.4719
16500 -13240 300.279 -32.3688
16600 -13241.7 299.367 -27.6245
16700 -13247.2 295.322 -2.88459
16800 -13251.9 302.093 -12.0122
16900 -13271.9 293.874 -10.2512
17000 -13247.1 297.459 53.9967
17100 -13214.6 302.697 -38.277
17200 -13267.8 298.369 26.34
17300 -13282.8 290.356 -63.7104
17400 -13238.8 303.511 30.5818
17500 -13234 299.967 24.3267
17600 -13274 296.425 1.19951
17700 -13274.2 291.975 40.199
17800 -13235 301.221 -27.0643
17900 -13246 306.538 15.1662
18000 -13296.2 287.451 -7.74483
18100 -13275.9 298.836 -32.6411
18200 -13230.7 305.143 -5.83664
18300 -13258.9 295.613 -11.1318
18400 -13260.2 293.084 57.1365
18500 -13213 298.885 21.9735
18600 -13221.2 305.953 -50.1067
18700 -13265 290.513 -5.33415
18800 -13256 296.875 -18.1821
18900 -13232.8 304.6 52.4894
19000 -13275.8 296.051 17.5189
19100 -13292.7 292.054 35.4628
19200 -13257.6 302.284 -46.4121
19300 -13239.7 298.599 -12.1866
19400 -13256.6 295.854 -25.1483
19500 -13262.4 299.439 -11.8968
19600 -13252.7 299.655 67.6648
19700 -13240.4 294.732 16.3051
19800 -13237.2 300.571 -7.37243
19900 -13244.5 299.66 -45.728
20000 -13257.5 295.769 13.9887
20100 -13269.8 299.626 9.62512
20200 -13278.5 294.552 101.922
20300 -13258.2 299.265 -59.8966
20400 -13229 302.204 18.6024
20500 -13280.8 295.069 -68.8861
20600 -13292.6 289.133 41.1231
20700 -13243.2 306.549 -1.6103
20800 -13227.3 298.841 -23.6831
20900 -13256.3 294.162 -9.12571
21000 -13238.8 300.308 31.1494
21100 -13249.9 303.05 29.9849
21200 -13285.2 291.668 -0.856643
21300 -13263.3 298.201 -50.2549
21400 -13232.8 301.133 9.01546
21500 -13243 299.82 25.0194
21600 -13256.6 293.297 -0.279972
21700 -13266.4 296.817 54.667
21800 -13237.2 299.031 -47.8345
21900 -13229.6 301.047 2.93609
22000 -13253.4 294.012 -41.858
22100 -13262.1 300.768 2.95921
22200 -13265.2 296.166 19.6047
22300 -13270.4 298.589 13.6273
22400 -13263.2 296.724 -32.7766
22500 -13243.6 300.466 13.3221
22600 -13239.9 298.467 -31.5327
22700 -13266.7 297.841 69.897
22800 -13264.7 293.694 -9.09834
22900 -13233.3 304.733 7.66008
23000 -13263.3 299.882 8.71449
23100 -13304.6 288.829 -33.3665
23200 -13247.6 296.323 -12.2754
23300 -13184.8 309.148 8.65626
23400 -13227.3 295.271 7.52837
23500 -13281.1 291.124 19.8995
23600 -13245.1 302.934 51.8292
23700 -13246.7 302.856 -35.5986
23800 -13280.1 289.064 -48.8911
23900 -13252 298.327 9.98017
24000 -13228.2 302.627 6.54451
24100 -13267.5 298.159 45.4241
24200 -13287.7 294.19 31.3449
24300 -13256.3 298.678 -51.9909
24400 -13220.2 299.95 -11.2286
24500 -13227.4 300.872 -19.8475
24600 -13256.8 293.351 -10.042
24700 -13261.9 295.512 8.48366
24800 -13238.1 302.838 56.6298
24900 -13265.6 296.803 24.5309
25000 -13304.1 298.508 -46.0679
25100 -13288.8 295.375 31.3174
25200 -13276.5 301.831 -4.16518
25300 -13273.8 292.893 45.7246
25400 -13263.9 302.238 -33.2284
25500 -13268 296.432 -4.01289
25600 -13267.4 295.987 -53.4536
25700 -13253.8 302.659 8.96537
25800 -13262.9 296.396 49.0294
25900 -13284.7 297.994 28.1171
26000 -13270.8 296.016 3.76294
26100 -13246.5 301.152 -27.8867
26200 -13252.1 299.39 -40.235
26300 -13264.7 292.959 28.2901
26400 -13257.4 300.238 24.3151
26500 -13241.6 298.508 0.861085
26600 -13234.4 297.301 -24.6919
26700 -13265.8 301.11 14.1163
26800 -13303.1 292.996 -26.1142
26900 -13275.2 293.872 19.2696
27000 -13225.8 307.229 -7.30284
27100 -13259.3 299.371 9.38497
27200 -13296.1 286.098 -1.22368
27300 -13240.8 304.105 13.3177
27400 -13209.8 302.284 3.32017
27500 -13234.4 294.274 -9.53807
27600 -13244.5 300.199 37.5125
27700 -13253.2 297.143 -10.5767
27800 -13262.6 298.476 0.490134
27900 -13281.1 298.3 -46.6003
28000 -13273.8 294.838 27.1572
28100 -13267.6 301.441 -37.6606
28200 -13282.7 297.125 62.0044
28300 -13299 295.116 3.89267
28400 -13267.6 297.678 23.635
28500 -13247.1 305.644 -3.25369
28600 -13273.6 291.566 -23.0113
28700 -13267.4 296.205 22.21
28800 -13243.2 304.577 -5.86045
28900 -13268.4 294.592 -14.7634
29000 -13255.7 293.285 -19.4913
29100 -13220.8 303.678 11.0856
29200 -13231.3 300.457 18.5741
29300 -13282.8 294.862 14.4546
29400 -13271.9 289.751 -9.22318
29500 -13214.4 308.045 20.0734
29600 -13239 301.033 -26.4779
29700 -13283.3 289.445 22.0234
29800 -13245.2 298.376 -27.8131
29900 -13223.1 305.289 12.831
30000 -13245.5 292.027 0.741756
30100 -13231.5 295.575 -8.73878
30200 -13199.9 304.099 -4.24821
30300 -13228.3 296.494 -22.8181
30400 -13233.2 294.77 -2.03697
30500 -13228.6 304.977 24.7033
30600 -13241.8 292.425 53.5475
30700 -13240.7 296.602 36.8407
30800 -13235.4 302.562 -65.1127
30900 -13237.6 293.695 -46.0628
31000 -13242.3 300.148 -11.5345
31100 -13229.4 297.116 54.5968
31200 -13249.7 303.651 8.68622
31300 -13266.3 286.912 -14.51
31400 -13234.1 305.995 43.4297
31500 -13226.9 298.525 9.49068
31600 -13266.3 296.033 0.651903
31700 -13249.7 294.849 -18.6995
31800 -13219.3 300.987 -37.5498
31900 -13231.5 300.9 13.8243
32000 -13245.8 291.602 31.3937
32100 -13216.9 304.014 -17.6677
32200 -13213.2 296.238 -14.9487
32300 -13251.8 297.92 -7.6437
32400 -13253.4 296.675 8.2661
32500 -13235.4 299.496 12.3303
32600 -13234.4 297.933 1.14701
32700 -13252.8 298.279 40.1768
32800 -13252.2 297.048 -22.0663
32900 -13258 298.676 78.5485
33000 -13263.2 296.487 -27.2463
33100 -13268.3 301.282 -25.9058
33200 -13251.5 290.159 -26.9197
33300 -13211.2 303.261 12.7586
33400 -13232.6 301.828 19.4603
33500 -13279.9 290.129 18.361
33600 -13227.4 297.129 -65.5263
33700 -13196.7 310.524 -6.17706
33800 -13262.7 291.575 35.137
33900 -13257.4 289.398 63.5175
34000 -13188.3 308.968 -23.648
34100 -13223.1 299.685 -33.4798
34200 -13257.4 285.395 10.127
34300 -13197.4 304.802 30.3732
34400 -13213.2 307.183 -52.9194
34500 -13299.5 286.705 -10.8541
34600 -13273.3 294.62 29.1769
34700 -13221.1 310.13 33.068
34800 -13278.8 295.979 -29.8432
34900 -13313 286.481 -44.7443
35000 -13265.9 305.982 30.4226
35100 -13251.7 300.798 -12.1523
35200 -13292 291.876 -3.90666
35300 -13272.7 297.156 20.4135
35400 -13232.3 303.947 25.888
35500 -13272.2 299.823 -8.85109
35600 -13291.1 286.059 -39.8273
35700 -13229.1 305.937 -14.9905
35800 -13209.1 300.675 43.2362
35900 -13241.4 294.911 3.20753
36000 -13219.8 295.679 -3.48374
36100 -13196.2 303.811 3.7785
36200 -13236.4 296.907 32.6661
36300 -13252.1 291.175 -34.5757
36400 -13219.4 305.505 -31.7823
36500 -13241.4 297.972 15.0013
36600 -13289.4 295.562 37.103
36700 -13268.4 294.007 7.83248
36800 -13249.2 307.006 -1.46724
36900 -13284.3 292.101 0.264323
37000 -13285.8 293.316 26.5291
37100 -13226.8 305.938 -42.5148
37200 -13242.1 299.103 57.4297
37300 -13281.1 290.905 54.563
37400 -13249.2 299.957 -39.3614
37500 -13245.3 303.968 -24.4382
37600 -13272.6 291.295 -38.5935
37700 -13263.6 299.544 15.574
37800 -13237 296.728 6.38986
37900 -13223.5 301.801 30.355
38000 -13250 297.374 -12.2523
38100 -13260.1 293.533 2.78187
38200 -13245.8 302.674 -17.9987
38300 -13247.7 298.098 25.4492
38400 -13279.2 296.267 22.3686
38500 -13282.4 295.789 -7.57281
38600 -13235.1 298.381 -10.8138
38700 -13228.5 304.457 -4.52432
38800 -13274.8 291.656 10.7199
38900 -13255 293.854 -22.5582
39000 -13208.7 309.433 11.2861
39100 -13249.6 295.186 8.30448
39200 -13290.6 289.772 13.9916
39300 -13232.1 302.528 -16.9568
39400 -13215 303.461 -3.60216
39500 -13267.6 292.427 3.90084
39600 -13275.3 299.804 12.7612
39700 -13271.1 300.381 6.81155
39800 -13296.9 291.967 11.3658
39900 -13282.8 300.464 -34.9241
40000 -13239.3 298.891 0.52842
40100 -13252.2 300.58 -31.0828
40200 -13299.9 294.957 10.8806
40300 -13306.2 296.135 -6.07307
40400 -13271 299.688 56.3883
40500 -13260.7 301.915 -1.46835
40600 -13306.5 294.73 26.464
40700 -13306.8 290.744 -33.2992
40800 -13256.8 308.211 -16.4093
40900 -13274.2 296.399 -2.76601
41000 -13313.6 292.917 -21.2647
41100 -13266.9 297.852 5.00729
41200 -13240.8 306.98 39.1609
41300 -13266.8 292.003 37.5319
41400 -13279.6 296.724 3.85474
41500 -13272.3 302.263 -27.7245
41600 -13292.5 294.534 -3.90855
41700 -13281.9 298.104 2.30945
41800 -13259.4 302.392 13.0291
41900 -13275.8 295.093 21.1877
42000 -13276.4 295.607 -20.9942
42100 -13265.9 300.286 -13.8698
42200 -13263.4 295.436 9.48794
42300 -13250.2 297.988 18.282
42400 -13227.5 301.683 -64.6732
42500 -13250.5 298.426 27.3024
42600 -13268.7 292.825 -2.25573
42700 -13237.2 298.995 37.6984
42800 -13216.2 305.623 0.692651
42900 -13275.9 296.661 -3.4092
43000 -13319.3 291.044 -19.9169
43100 -13258.9 293.654 -40.2899
43200 -13201.6 307.803 61.6689
43300 -13249.9 300.4 16.7655
43400 -13299.5 287.84 76.9657
43500 -13245.1 299.847 -71.1825
43600 -13223.9 306.534 -60.0357
43700 -13266.1 292.634 14.3577
43800 -13288.5 296.694 -5.74021
43900 -13248.5 298.78 19.382
44000 -13231.6 302.316 3.87062
44100 -13243.9 290.632 18.2605
44200 -13223.8 298.316 17.933
44300 -13216.8 307.384 -32.0468
44400 -13263.7 290.844 31.7918
44500 -13263.7 295.919 -31.4608
44600 -13220.6 302.847 25.1186
44700 -13232.5 299.745 -16.8136
44800 -13255.4 290.645 36.6134
44900 -13248.4 304.383 -47.8964
45000 -13281.3 298.8 59.8033
45100 -13300.1 287.009 -11.3345
45200 -13245 307.5 22.7248
45300 -13251.4 300.341 -45.5127
45400 -13277.7 289.033 15.2407
45500 -13248.7 303.24 -73.4296
45600 -13261.5 301.527 72.5316
45700 -13291.5 291.92 -28.9388
45800 -13271.5 297.787 42.8672
45900 -13233.1 301.355 -3.38397
46000 -13251.3 295.706 15.1623
46100 -13259.1 296.764 9.87422
46200 -13247.9 303.197 -19.2488
46300 -13281.1 299.101 -14.7123
46400 -13297.6 289.628 11.242
46500 -13263.4 302.143 25.87
46600 -13244.8 299.482 11.0508
46700 -13252.7 297.569 8.85279
46800 -13256.5 297.527 -13.8532
46900 -13279.6 300.736 -19.5265
47000 -13289 292.698 29.5689
47100 -13254.1 294.981 -1.07438
47200 -13210.9 306.84 -5.13072
47300 -13258.4 297.682 -38.4957
47400 -13298.3 290.908 57.1673
47500 -13254.6 302.379 -19.539
47600 -13224.9 300.737 34.1619
47700 -13264 293.474 -39.9072
47800 -13257.8 297.143 4.70496
47900 -13247.3 303.894 -42.3102
48000 -13256 293.664 0.621852
48100 -13258.9 299.642 1.79486
48200 -13238.8 296.699 20.5085
48300 -13253.5 301.025 -4.72209
48400 -13279.8 295.457 5.159
48500 -13268.4 295.733 -22.0889
48600 -13236.3 300.897 42.6678
48700 -13235.7 297.235 33.1191
48800 -13253.1 299.931 -19.33
48900 -13247.2 295.099 -33.5762
49000 -13248.8 300.783 20.1935
49100 -13261.4 296.761 -2.6367
49200 -13246.5 293.146 0.532667
49300 -13238.3 305.782 -61.7475
49400 -13267.3 296.067 72.0509
49500 -13276 291.735 -22.5445
49600 -13236.8 304.285 48.979
49700 -13247.6 300.113 -71.3493
49800 -13288 294.166 43.0334
49900 -13275.2 294.679 -75.9814
50000 -13231.1 300.8 95.7073
